Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
198, B-SLICE,    7, 38.00,       7824, 0,4.21,31.868, 36.648, 38.045, 33.238,54, 4 2 0 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.97%,  3.66%, 14.26%, 11.56%,  5.97%,  6.55%,  7.32%,  7.90%,  0.00%,  3.47%,  2.50%,  2.12%,  3.47%,  9.06%,  8.86%,  7.32%, 163505.51, 23299.13, 11686.24, 170090.41 , 16, 235, 108.48, 48, 139, 108.40, 114, 199, 143.38, 0.00%, 26.47%,0.00%, 42.65%, 2.94%, 4.41%, 8.82%, 2.21%, 12.50%, 0.00%, 28.38%,0.00%, 43.23%, 2.18%, 2.62%, 8.73%, 4.15%, 10.70%, 0.00%, 47.58%,0.00%, 20.16%, 4.84%, 1.61%, 8.87%, 4.44%, 12.50%, 0.00%, 38.28%,0.00%, 19.53%, 10.16%, 3.91%, 8.59%, 5.86%, 13.67%,0.00%, 0.0, 43.8, 56.3, 25.5, 108.1, 0.0, 1129.9, 2.259, 32
199, b-SLICE,    5, 39.00,       3536, 0,4.75,32.082, 36.769, 38.104, 33.420,57, 4 2 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.26%,  8.33%, 15.91%, 11.74%,  1.89%,  4.17%,  1.89%,  1.52%,  0.00%,  5.30%,  2.27%,  1.14%, 13.64%, 16.29%,  2.65%,  0.00%, 154719.68, 22797.14, 11799.27, 156740.98 , 16, 235, 108.33, 53, 136, 108.51, 110, 197, 143.42, 0.00%, 38.71%,0.00%, 37.63%, 0.00%, 3.23%, 6.45%, 4.84%, 9.14%, 0.00%, 35.62%,0.00%, 42.50%, 2.50%, 2.19%, 5.31%, 1.88%, 10.00%, 0.00%, 44.83%,0.00%, 13.79%, 3.45%, 5.17%, 5.17%, 6.90%, 20.69%, 0.00%, 25.00%,0.00%, 33.33%, 8.33%, 0.00%, 33.33%, 0.00%, 0.00%,0.00%, 0.0, 72.5, 34.8, 16.3, 76.4, 0.0, 1165.3, 2.556, 42
200, b-SLICE,    6, 39.00,       4360, 0,4.03,31.813, 36.738, 38.100, 33.215,57, 4 2 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.42%,  5.25%, 14.20%, 12.35%,  4.32%,  4.01%,  2.16%,  1.85%,  0.00%,  2.78%,  2.16%,  4.01%, 10.49%, 14.20%,  7.72%,  3.09%, 164744.41, 22897.60, 11819.71, 169531.20 , 16, 235, 108.47, 52, 141, 108.48, 112, 198, 143.42, 0.00%, 38.64%,0.00%, 40.91%, 1.14%, 3.98%, 7.39%, 2.84%, 5.11%, 0.00%, 32.16%,0.00%, 38.01%, 6.43%, 4.39%, 7.31%, 2.34%, 9.36%, 0.00%, 54.24%,0.00%, 22.03%, 1.69%, 0.85%, 5.93%, 3.39%, 11.86%, 0.00%, 63.89%,0.00%, 13.89%, 5.56%, 4.17%, 6.94%, 0.00%, 5.56%,0.00%, 0.0, 59.6, 35.5, 16.3, 72.5, 1.1, 1151.1, 2.578, 22
201, b-SLICE,    8, 39.00,       3064, 0,4.67,31.789, 36.682, 38.062, 33.184,56, 7 4 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.34%,  7.36%, 21.32%, 10.47%,  0.78%,  1.16%,  1.16%,  0.00%,  0.00%, 11.63%,  3.10%,  0.39%, 12.79%, 14.73%,  0.78%,  0.00%, 165518.85, 23156.70, 12003.12, 166191.02 , 16, 235, 108.75, 52, 138, 108.39, 110, 199, 143.45, 0.00%, 37.08%,0.00%, 41.57%, 0.00%, 3.93%, 6.18%, 6.18%, 5.06%, 0.00%, 37.78%,0.00%, 45.56%, 1.67%, 1.67%, 3.89%, 3.61%, 5.83%, 0.00%, 66.67%,0.00%, 13.33%, 0.00%, 3.33%, 10.00%, 3.33%, 3.33%, 0.00%, 25.00%,0.00%, 75.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 58.1, 36.0, 16.3, 65.4, 2.2, 1111.2, 2.807, 21
202, b-SLICE,    9, 39.00,       3048, 0,4.24,31.707, 36.612, 38.039, 33.112,56, 7 4 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.77%,  6.06%, 12.12%, 15.53%,  1.89%,  3.41%,  0.38%,  0.38%,  0.00%,  4.17%,  2.65%,  0.00%, 13.26%, 22.35%,  2.27%,  0.76%, 168802.02, 23424.44, 11802.28, 169608.47 , 16, 235, 108.81, 52, 139, 108.35, 115, 198, 143.46, 0.00%, 38.89%,0.00%, 42.22%, 1.11%, 2.22%, 5.56%, 3.33%, 6.67%, 0.00%, 40.46%,0.00%, 34.10%, 1.73%, 2.89%, 9.25%, 3.76%, 7.80%, 0.00%, 48.15%,0.00%, 18.52%, 0.00%, 5.56%, 5.56%, 5.56%, 16.67%, 0.00%, 50.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 25.00%, 0.00%,0.00%, 0.0, 13.0, 37.0, 16.3, 75.6, 0.0, 1092.4, 2.689, 34
203, P-SLICE,   16, 37.00,      39192, 0,4.19,31.504, 36.433, 37.861, 32.915,50, 10 7 4 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.06%, 0.12%,  0.00%,  0.31%, 0.37%,  0.00%,  1.74%, 0.00%,  0.62%,  0.69%,  7.91%,  4.98%, 12.27%,  7.85%, 21.68%, 14.52%,  0.00%,  0.25%,  2.99%,  5.61%,  0.25%,  1.56%,  6.04%, 10.16%, 183806.56, 24629.11, 10665.24, 295034.61 , 16, 235, 109.49, 50, 137, 108.14, 115, 197, 143.58, 0.00%, 16.00%,0.00%, 24.00%, 16.00%, 10.00%, 6.00%, 14.00%, 14.00%, 0.37%, 10.86%,0.00%, 31.09%, 27.72%, 6.74%, 5.24%, 5.99%, 11.99%, 1.47%, 30.53%,0.00%, 20.63%, 20.84%, 3.05%, 8.74%, 4.21%, 10.53%, 3.92%, 29.15%,0.00%, 16.94%, 23.16%, 2.30%, 9.10%, 1.96%, 13.48%,0.00%, 0.0, 2.3, 66.4, 0.0, 212.2, 0.0, 1012.6, 3.511, 40
204, B-SLICE,   13, 38.00,       7680, 0,4.47,31.660, 36.538, 37.981, 33.060,54, 10 7 2 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.87%,  4.19%, 14.68%,  8.60%,  9.01%,  7.97%,  6.50%,  4.82%,  0.00%,  6.50%,  5.45%,  1.68%,  4.61%, 10.27%,  6.08%,  3.77%, 171803.68, 23789.32, 12038.22, 178805.72 , 16, 235, 109.20, 55, 139, 108.20, 116, 198, 143.53, 0.00%, 31.43%,0.00%, 38.57%, 1.43%, 2.86%, 10.00%, 5.00%, 10.71%, 0.00%, 36.20%,0.00%, 42.99%, 2.26%, 4.52%, 6.33%, 1.36%, 6.33%, 0.00%, 40.44%,0.00%, 22.06%, 9.56%, 5.51%, 12.87%, 2.94%, 6.62%, 0.00%, 32.50%,0.00%, 23.75%, 15.00%, 5.00%, 11.25%, 3.12%, 9.38%,0.00%, 0.0, 28.1, 45.5, 21.0, 95.6, 0.0, 1077.8, 2.496, 36
205, b-SLICE,   11, 39.00,       3528, 0,4.55,31.740, 36.632, 38.026, 33.137,57, 10 7 ,13 16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.96%,  6.52%, 22.46%, 10.14%,  2.90%,  1.81%,  0.36%,  0.36%,  0.00%,  9.78%,  1.81%,  0.72%, 12.68%, 15.22%,  3.26%,  0.00%, 167446.44, 23391.06, 12153.62, 168586.13 , 16, 235, 109.01, 56, 139, 108.29, 115, 198, 143.54, 0.00%, 40.70%,0.00%, 38.37%, 0.00%, 3.49%, 8.14%, 2.33%, 6.98%, 0.00%, 36.51%,0.00%, 46.56%, 2.12%, 1.85%, 5.03%, 1.85%, 6.08%, 0.00%, 51.85%,0.00%, 29.63%, 0.00%, 1.85%, 5.56%, 3.70%, 7.41%, 0.00%, 50.00%,0.00%, 0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 62.5, 29.8, 9.5, 80.7, 0.0, 1162.8, 3.163, 34
206, b-SLICE,   12, 39.00,       3520, 0,4.12,31.633, 36.627, 38.026, 33.057,57, 10 7 ,13 16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.10%,  6.73%, 14.81%, 15.15%,  2.02%,  4.04%,  2.36%,  0.34%,  0.00%,  4.71%,  2.02%,  0.67%, 12.12%, 17.51%,  5.39%,  2.02%, 171644.44, 23408.07, 12281.88, 172646.79 , 16, 235, 109.16, 52, 139, 108.27, 114, 198, 143.56, 0.00%, 41.86%,0.00%, 34.88%, 0.00%, 5.23%, 7.56%, 1.74%, 8.72%, 0.00%, 35.68%,0.00%, 38.92%, 1.08%, 2.16%, 9.73%, 4.32%, 8.11%, 0.00%, 55.00%,0.00%, 15.00%, 0.00%, 2.50%, 7.50%, 2.50%, 17.50%, 0.00%, 50.00%,0.00%, 37.50%, 6.25%, 0.00%, 0.00%, 0.00%, 6.25%,0.00%, 0.0, 61.5, 29.9, 9.5, 82.2, 0.0, 1126.5, 2.993, 42
207, b-SLICE,   14, 39.00,       2992, 0,5.05,31.611, 36.582, 37.979, 33.029,56, 13 10 7 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.55%,  7.69%, 17.22%,  9.89%,  1.10%,  2.20%,  0.73%,  2.20%,  0.00%,  9.16%,  1.83%,  0.37%, 10.99%, 19.41%,  2.56%,  1.10%, 172482.44, 23655.00, 12202.24, 172783.54 , 16, 235, 109.38, 50, 136, 108.22, 115, 199, 143.61, 0.00%, 34.09%,0.00%, 42.05%, 0.00%, 5.68%, 5.68%, 3.98%, 8.52%, 0.00%, 42.86%,0.00%, 41.76%, 0.55%, 2.47%, 6.32%, 1.37%, 4.67%, 0.00%, 57.14%,0.00%, 14.29%, 0.00%, 2.38%, 11.90%, 7.14%, 7.14%, 0.00%, 33.33%,0.00%, 16.67%, 0.00%, 4.17%, 4.17%, 4.17%, 37.50%,0.00%, 0.0, 60.6, 31.8, 9.5, 65.3, 0.0, 1086.2, 2.830, 54
208, b-SLICE,   15, 39.00,       4072, 0,4.22,31.448, 36.542, 37.943, 32.897,56, 13 10 7 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.87%,  6.27%, 13.53%,  9.57%,  5.94%,  4.95%,  1.32%,  0.99%,  0.00%,  3.30%,  3.30%,  0.66%, 10.89%, 15.84%,  8.25%,  2.31%, 180149.34, 23864.48, 11921.67, 182828.55 , 16, 235, 109.51, 56, 136, 108.20, 115, 196, 143.61, 0.00%, 36.26%,0.00%, 42.86%, 0.00%, 5.49%, 4.40%, 4.95%, 6.04%, 0.00%, 36.71%,0.00%, 39.24%, 5.70%, 1.58%, 9.18%, 2.85%, 4.75%, 0.00%, 51.47%,0.00%, 22.06%, 4.41%, 4.41%, 7.35%, 1.47%, 8.82%, 0.00%, 56.25%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 6.25%, 12.50%,0.00%, 0.0, 13.1, 33.7, 9.5, 76.8, 0.0, 1086.3, 3.452, 44
209, P-SLICE,   21, 37.00,      36000, 0,4.61,31.306, 36.489, 37.837, 32.770,51, 16 13 10 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.39%, 0.20%,  0.13%,  0.98%, 0.00%,  0.92%,  0.65%,  8.58%,  5.83%, 11.53%,  8.58%, 23.84%, 12.97%,  0.00%,  0.20%,  1.77%,  3.27%,  0.07%,  1.64%,  6.94%, 11.53%, 191606.15, 24626.07, 10871.56, 282082.18 , 16, 235, 110.14, 49, 140, 108.05, 114, 199, 143.72, 0.00%, 4.00%,0.00%, 24.00%, 32.00%, 4.00%, 4.00%, 14.00%, 18.00%, 0.00%, 10.07%,0.00%, 28.42%, 29.50%, 5.04%, 6.83%, 8.45%, 11.69%, 1.35%, 29.82%,0.00%, 16.59%, 22.87%, 3.48%, 11.32%, 4.60%, 9.98%, 2.48%, 27.97%,0.00%, 18.32%, 26.73%, 2.35%, 8.29%, 1.86%, 12.00%,0.00%, 0.0, 2.2, 55.1, 0.0, 202.3, 0.0, 1003.0, 4.074, 36
210, B-SLICE,   19, 38.00,       7032, 0,4.79,31.388, 36.459, 37.806, 32.824,54, 16 13 7 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.61%,  5.22%, 11.45%, 11.85%,  7.63%,  9.44%,  5.42%,  7.03%,  0.00%,  4.42%,  0.80%,  3.61%,  5.02%, 11.45%,  8.23%,  4.82%, 183131.26, 24451.52, 12285.20, 190918.48 , 16, 235, 109.88, 51, 138, 108.11, 117, 200, 143.70, 0.00%, 36.23%,0.00%, 26.09%, 0.00%, 5.07%, 15.22%, 6.52%, 10.87%, 0.00%, 35.11%,0.00%, 32.44%, 6.22%, 2.44%, 11.33%, 2.44%, 10.00%, 0.00%, 34.62%,0.00%, 16.15%, 13.08%, 3.85%, 11.54%, 3.46%, 17.31%, 0.00%, 40.38%,0.00%, 20.19%, 5.77%, 2.88%, 9.62%, 3.37%, 17.79%,0.00%, 0.0, 19.9, 46.8, 16.0, 112.8, 0.0, 1076.3, 2.630, 31
211, b-SLICE,   17, 39.00,       3064, 0,4.03,31.521, 36.570, 37.926, 32.953,57, 16 13 ,19 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.23%,  9.47%, 10.88%, 11.93%,  0.70%,  1.75%,  2.46%,  3.51%,  0.00%,  5.96%,  1.05%,  0.35%, 10.88%, 20.70%,  7.02%,  2.11%, 176230.54, 23815.70, 12696.21, 177412.16 , 16, 235, 109.71, 55, 140, 108.12, 115, 199, 143.64, 0.00%, 34.44%,0.00%, 34.44%, 1.11%, 2.22%, 11.11%, 2.22%, 14.44%, 0.00%, 44.44%,0.00%, 33.92%, 1.75%, 1.75%, 9.36%, 0.88%, 7.89%, 0.00%, 76.67%,0.00%, 6.67%, 0.00%, 1.67%, 5.00%, 1.67%, 8.33%, 0.00%, 29.17%,0.00%, 16.67%, 12.50%, 0.00%, 4.17%, 6.25%, 31.25%,0.00%, 0.0, 54.4, 33.5, 9.9, 99.5, 0.0, 1118.5, 3.022, 36
212, b-SLICE,   18, 39.00,       3336, 0,5.31,31.373, 36.548, 37.900, 32.836,57, 16 13 ,19 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.98%, 11.74%, 13.64%, 14.02%,  4.17%,  3.41%,  0.00%,  0.00%,  0.00%,  6.44%,  0.76%,  0.00%, 11.36%, 19.70%,  3.79%,  0.00%, 182307.50, 23947.50, 12677.16, 184446.96 , 16, 235, 109.84, 52, 137, 108.11, 116, 197, 143.65, 0.00%, 33.33%,0.00%, 31.11%, 1.11%, 6.11%, 7.22%, 5.00%, 16.11%, 0.00%, 40.12%,0.00%, 33.72%, 4.65%, 2.33%, 6.98%, 2.33%, 9.88%, 0.00%, 37.50%,0.00%, 34.38%, 0.00%, 1.56%, 14.06%, 3.12%, 9.38%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 52.5, 33.6, 9.9, 71.8, 0.0, 1102.8, 2.622, 16
213, b-SLICE,   20, 39.00,       2392, 0,4.16,31.337, 36.557, 37.903, 32.810,56, 19 16 13 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 20.66%,  9.39%,  9.86%,  8.92%,  0.47%,  0.00%,  0.00%,  0.00%,  0.00%,  5.63%,  0.00%,  0.00%, 16.90%, 26.76%,  1.41%,  0.00%, 183732.08, 23911.10, 12627.24, 184459.61 , 16, 235, 110.05, 55, 137, 108.09, 117, 201, 143.71, 0.00%, 36.00%,0.00%, 43.00%, 1.00%, 1.00%, 8.00%, 3.50%, 7.50%, 0.00%, 49.64%,0.00%, 35.97%, 0.72%, 1.08%, 4.68%, 1.80%, 6.12%, 0.00%, 75.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 50.7, 35.0, 9.9, 76.0, 0.0, 1078.6, 3.704, 31
214, P-SLICE,   25, 37.00,      30080, 0,4.67,31.212, 36.395, 37.768, 32.680,52, 21 19 16 13 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.08%,  0.00%,  0.24%, 0.40%,  0.16%,  0.80%, 0.00%,  0.88%,  1.27%,  6.21%,  6.52%, 11.93%,  8.27%, 21.64%, 13.13%,  0.00%,  1.27%,  2.15%,  4.77%,  1.11%,  3.10%,  6.36%,  9.71%, 194899.45, 24822.39, 11202.38, 260661.34 , 16, 235, 110.26, 53, 136, 107.98, 116, 202, 143.70, 0.00%, 34.15%,0.00%, 21.95%, 4.88%, 4.88%, 12.20%, 6.10%, 15.85%, 0.00%, 22.45%,0.00%, 28.98%, 15.10%, 3.67%, 8.16%, 8.57%, 13.06%, 1.10%, 29.32%,0.00%, 19.73%, 21.37%, 4.79%, 10.82%, 3.29%, 9.59%, 2.67%, 28.62%,0.00%, 16.35%, 26.42%, 1.73%, 9.75%, 1.81%, 12.66%,0.00%, 0.0, 18.9, 54.6, 9.9, 160.3, 0.0, 977.7, 3.430, 50
215, B-SLICE,   23, 38.00,       5208, 0,4.29,31.352, 36.536, 37.853, 32.813,55, 21 19 13 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.13%,  7.20%, 12.80%,  8.80%,  5.87%,  6.13%,  3.47%,  4.27%,  0.00%,  2.13%,  1.60%,  2.67%,  9.33%, 14.67%, 10.40%,  4.53%, 184185.64, 24094.81, 12464.44, 187918.09 , 16, 235, 110.29, 53, 137, 108.05, 114, 197, 143.75, 0.00%, 41.18%,0.00%, 25.88%, 1.18%, 2.94%, 10.00%, 5.29%, 13.53%, 0.00%, 36.21%,0.00%, 39.66%, 5.17%, 1.72%, 5.75%, 2.59%, 8.91%, 0.00%, 50.00%,0.00%, 16.67%, 7.78%, 2.78%, 9.44%, 1.67%, 11.67%, 0.00%, 48.21%,0.00%, 17.86%, 5.36%, 5.36%, 7.14%, 4.46%, 11.61%,0.00%, 0.0, 27.8, 34.4, 15.4, 89.0, 0.0, 1077.6, 2.985, 33
216, b-SLICE,   22, 39.00,       2632, 0,4.06,31.362, 36.460, 37.825, 32.807,57, 21 19 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.69%, 11.27%, 14.71%, 10.78%,  0.00%,  1.47%,  0.00%,  0.00%,  0.00%,  5.39%,  0.49%,  0.00%, 23.53%, 16.67%,  0.00%,  0.00%, 182833.36, 24404.66, 13074.87, 184602.91 , 16, 235, 110.13, 54, 137, 108.03, 115, 201, 143.68, 0.00%, 46.60%,0.00%, 31.07%, 0.00%, 2.91%, 9.71%, 2.43%, 7.28%, 0.00%, 35.43%,0.00%, 42.52%, 4.72%, 1.57%, 7.87%, 1.57%, 6.30%, 0.00%, 25.00%,0.00%, 0.00%, 0.00%, 12.50%, 12.50%, 12.50%, 37.50%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 31.7, 24.0, 7.0, 77.7, 0.0, 1095.5, 3.948, 57
217, b-SLICE,   24, 39.00,       1800, 0,4.52,31.328, 36.506, 37.842, 32.790,56, 23 21 19 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.31%, 13.85%,  6.15%, 10.77%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  3.59%,  0.00%,  0.00%, 27.69%, 25.64%,  0.00%,  0.00%, 184054.44, 24214.21, 12936.13, 184123.53 , 16, 235, 110.30, 54, 138, 108.04, 115, 203, 143.74, 0.00%, 51.43%,0.00%, 22.86%, 0.00%, 1.90%, 11.43%, 2.38%, 10.00%, 0.00%, 47.50%,0.00%, 35.00%, 0.00%, 0.42%, 6.25%, 0.83%, 10.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 30.3, 24.0, 7.0, 66.3, 0.0, 1036.2, 3.459, 48
218, P-SLICE,   31, 37.00,      40528, 0,4.45,31.124, 36.338, 37.704, 32.598,50, 25 23 21 19 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.07%,  0.07%, 0.13%,  0.07%,  0.20%, 0.59%,  0.07%,  2.17%, 0.00%,  0.92%,  0.92%,  5.64%,  5.25%, 10.83%,  7.61%, 23.82%, 14.70%,  0.00%,  0.92%,  1.90%,  4.92%,  0.39%,  2.49%,  5.38%, 10.96%, 199451.75, 25301.73, 11362.58, 322956.60 , 16, 235, 110.53, 55, 137, 107.95, 115, 197, 143.72, 0.00%, 17.65%,0.00%, 20.59%, 20.59%, 14.71%, 2.94%, 8.82%, 14.71%, 0.80%, 20.80%,0.00%, 30.00%, 16.40%, 5.00%, 11.00%, 7.20%, 8.80%, 1.51%, 27.89%,0.00%, 19.35%, 22.11%, 4.02%, 8.54%, 4.27%, 12.31%, 4.93%, 27.75%,0.00%, 16.63%, 25.00%, 1.66%, 10.38%, 2.41%, 11.24%,0.00%, 0.0, 28.9, 53.3, 7.0, 165.8, 0.0, 922.9, 3.341, 34
219, B-SLICE,   28, 38.00,       8496, 0,4.18,31.202, 36.430, 37.774, 32.677,54, 25 23 19 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.21%,  5.56%, 11.69%, 12.26%,  9.00%, 11.11%,  8.62%,  4.60%,  0.00%,  1.72%,  3.07%,  4.02%,  3.83%,  8.62%,  7.47%,  4.21%, 191105.56, 24623.56, 12657.64, 202215.21 , 16, 235, 110.38, 55, 137, 107.97, 117, 199, 143.71, 0.00%, 28.17%,0.00%, 29.58%, 1.41%, 7.75%, 10.56%, 8.45%, 14.08%, 0.00%, 26.21%,0.00%, 38.35%, 5.83%, 5.10%, 12.14%, 2.18%, 11.41%, 0.00%, 34.38%,0.00%, 23.12%, 6.25%, 3.75%, 15.00%, 1.56%, 15.94%, 0.00%, 38.39%,0.00%, 21.43%, 18.75%, 4.46%, 7.14%, 1.79%, 8.04%,0.00%, 0.0, 47.5, 41.8, 14.9, 100.4, 0.0, 994.5, 2.704, 42
220, b-SLICE,   26, 39.00,       3320, 0,4.17,31.309, 36.537, 37.840, 32.779,57, 25 23 ,28 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.57%,  7.36%, 13.57%, 14.73%,  3.10%,  1.55%,  0.39%,  1.16%,  0.00%,  3.49%,  1.94%,  0.00%, 15.89%, 15.12%,  6.59%,  1.55%, 184909.13, 24122.40, 13213.07, 186383.00 , 16, 235, 110.40, 53, 137, 108.02, 115, 197, 143.76, 0.00%, 43.16%,0.00%, 36.84%, 0.00%, 1.58%, 12.11%, 1.05%, 5.26%, 0.00%, 31.79%,0.00%, 39.07%, 3.97%, 2.32%, 10.93%, 1.32%, 10.60%, 0.00%, 64.71%,0.00%, 17.65%, 5.88%, 1.47%, 4.41%, 2.94%, 2.94%, 0.00%, 50.00%,0.00%, 0.00%, 12.50%, 6.25%, 18.75%, 6.25%, 6.25%,0.00%, 0.0, 61.1, 28.0, 9.8, 76.0, 0.0, 1072.9, 3.311, 43
